1.679916666679724131e+03,1.443893667068373588e+03,-1.389385247068988747e+03,-3.468850173358222492e+03,-1.389385247068988747e+03,1.443893667068374043e+03,1.679916666679724131e+03
5.047166366443840161e+03,4.338055391492899616e+03,-4.174289491930368058e+03,-1.042186453201275435e+04,-4.174289491930368058e+03,4.338055391492900526e+03,5.047166366443841071e+03
9.765703834382542482e+03,8.393653209477077326e+03,-8.076784464287327864e+03,-2.016514515914458025e+04,-8.076784464287327864e+03,8.393653209477077326e+03,9.765703834382542482e+03
1.216901777741440128e+04,1.045930911440918135e+04,-1.006445980720971966e+04,-2.512773416922772230e+04,-1.006445980720971966e+04,1.045930911440918135e+04,1.216901777741440128e+04
9.765703834382542482e+03,8.393653209477077326e+03,-8.076784464287327864e+03,-2.016514515914458025e+04,-8.076784464287327864e+03,8.393653209477077326e+03,9.765703834382542482e+03
5.047166366443841071e+03,4.338055391492900526e+03,-4.174289491930368058e+03,-1.042186453201275435e+04,-4.174289491930368058e+03,4.338055391492900526e+03,5.047166366443841071e+03
1.679916666679724131e+03,1.443893667068374043e+03,-1.389385247068988747e+03,-3.468850173358222492e+03,-1.389385247068988747e+03,1.443893667068373588e+03,1.679916666679724131e+03
